ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt11318718,Om Shri Satya Sai Baba,2021,-,-,-,Biography            ,hindi
tt4983400,Khooni Insaan,1988,-,4.0,7,Thriller            ,hindi
tt0322717,Ilamai Kaalangal,1983,120 min,5.7,9,-,tamil
tt0151288,Lalu Bhulu,1959,-,7.0,6,Drama            ,bengali
tt6425820,Rakkhushi,2006,134 min,6.5,10,Drama            ,bengali
tt2644942,Geet Ganga,1982,138 min,-,-,Drama            ,hindi
tt0155517,Bachke Rahna,1949,-,-,-,"Action, Comedy            ",hindi
tt4575174,Viswasam Athalle Ellam,2015,159 min,4.9,30,"Comedy, Drama            ",malayalam
tt0832365,Stop!,2004,-,4.5,31,"Comedy, Romance            ",hindi
tt0255504,Post Man,1967,-,-,-,-,malayalam
tt11318262,Sannyasi Deshonayok,2020,-,-,-,Drama            ,bengali
tt11653688,Local Utpaat,2020,-,-,-,"Action, Comedy            ",assamese
tt0266803,Niraparadhi,1951,182 min,-,-,-,tamil
tt0238055,Avaghachi Sansar,1960,-,-,-,Comedy            ,marathi
tt10111484,Vicar Ka Achar Open Your Mind Before Your Mouth,2018,90 min,-,-,-,hindi
tt5286444,Neerja,2016,122 min,7.7,"21,192","Biography, Drama, Thriller            ",hindi
tt4271820,OK Kanmani,2015,139 min,7.4,"5,030",Romance            ,tamil
tt6264438,Meen Kuzhambum Mann Paanaiyum,2016,136 min,5.4,98,"Comedy, Fantasy            ",tamil
tt14344938,Nandini,1969,-,-,-,Drama            ,marathi
tt2753314,Begunah,1970,-,-,-,Action            ,hindi
tt0246706,Ishara,1943,-,-,-,-,hindi
tt1955036,Vakratunda Mahakaaya,2013,92 min,6.9,75,Comedy            ,marathi
tt10443592,Kaise Tumse Kahoon,2015– ,-,-,-,-,urdu
tt0319540,Idhey Naa Savaal,1984,-,6.2,8,-,telugu
tt0256832,Intiguttu,1958,140 min,7.2,5,"Drama, Family            ",telugu
tt0389191,Naag Mani,1957,-,6.5,6,"Adventure, Fantasy            ",hindi
tt2652030,Ghanchakkar,1990,-,7.3,15,Comedy            ,marathi
tt2342405,Uladhaal,2008,130 min,6.0,49,"Drama, Thriller            ",marathi
tt0237025,Barkha,1953,-,-,-,-,urdu
tt2671410,Doctor X,1972,-,-,-,Thriller            ,hindi
tt1838241,Qaid-e-Tanhai,2010– ,-,8.2,103,Drama            ,urdu
tt2018070,Gullu Dada Returns: No Compromise.. Only Fight...!,2010 Video,-,7.5,50,"Comedy, Crime, Drama            ",oriya
tt5309284,Arshinagar,2015,134 min,4.5,198,"Drama, Musical, Romance            ",bengali
tt1289655,Susral Chalo,1983,-,-,-,-,punjabi
tt1620907,Na Ghar Ke Na Ghaat Ke,2010,-,6.1,269,"Comedy, Drama            ",hindi
tt10050738,Therottam,2019,117 min,-,-,"Action, Thriller            ",malayalam
tt2882184,Shaadi Aur Barbadi,1991,-,-,-,Comedy            ,hindi
tt1883330,SHUDRA: The Untouchables,2011,116 min,7.8,23,"Drama, Family, History            ",hindi
tt0488316,Mazaa Mazaa,2005,99 min,2.8,57,Romance            ,hindi
tt3521142,Har Din Pyar Ke Din,1990,-,-,-,Thriller            ,hindi
tt14484644,Chor Na Bhai Ghanti Chor,2016,136 min,-,-,Drama            ,gujarati
tt5455354,Ek Gadi Baaki Anadi,1988,135 min,7.7,15,Comedy            ,marathi
tt0115568,Army,1996,153 min,4.3,"1,591","Action, Drama            ",hindi
tt0234578,Rebecca,1963,-,-,-,-,malayalam
tt0427527,Mera Suhag,1987,138 min,-,-,"Drama, Family            ",hindi
tt13939944,Kamsale Kaisale,2012,90 min,-,-,Drama            ,kannada
tt8890224,Bottu Katuka,1979,136 min,-,-,Drama            ,telugu
tt14229528,Atmatyag,2012,-,-,-,Drama            ,bengali
tt0246771,Manju,1983,-,7.6,5,Drama            ,malayalam
tt0230870,Thakur Jarnail Singh,1966,-,5.0,9,Action            ,hindi
tt6276968,Premleela,2015,-,-,-,"Action, Romance            ",bhojpuri
tt0257905,Marunnattil Oru Malayali,1971,-,5.7,7,-,malayalam
tt2759362,Munnudi,2000,108 min,6.6,12,Family            ,kannada
tt0306934,Halli Mestru,1992,162 min,6.9,56,"Comedy, Drama            ",kannada
tt14110498,Licence,1976,-,-,-,Drama            ,punjabi
tt9680174,Kitty Party,2019,134 min,3.8,5,"Action, Comedy            ",punjabi
tt14180624,Ajnabi Lage Zindagi,2019,-,-,-,Drama            ,urdu
tt0246213,Sangarshana,1983,-,7.1,25,"Action, Drama, Family            ",telugu
tt3441418,Cool Boys Hot Girls,2012,125 min,-,-,Comedy            ,telugu
tt14019248,Jeethu,2013,-,-,-,Drama            ,kannada
tt1891884,Once Upon a Time in Mumbaai Dobara,2013,160 min,4.6,"6,698","Action, Crime, Drama            ",hindi
tt2674200,Akaash Ganga,1990,-,-,-,Action            ,hindi
tt0215204,Srinkhal,1947,-,-,-,-,bengali
tt3977454,Kabhi Yuh Bhi Toh Ho,2014,102 min,-,-,Family            ,hindi
tt4417702,Aadi Shakti,1992,-,-,-,Action            ,hindi
tt13005138,Appavi Kateri,2015,-,-,-,Drama            ,tamil
-,Vasantha Kumaran,,122 min,-,-,Romance            ,tamil
tt5842032,India Unplugged,2014– ,30 min,-,-,-,urdu
tt10845422,Kanyavanangal,2019,122 min,-,-,Drama            ,malayalam
tt12934616,Little Singham: Kaal Ka Badla,2020,69 min,5.1,9,"Animation, Action            ",hindi
tt0345177,Ek Doctor Ki Maut,1990,122 min,8.3,"1,309","Biography, Drama            ",hindi
tt0273801,Mazaaq,1943,-,-,-,-,hindi
tt0246286,The Train,1970,138 min,6.4,148,"Action, Crime, Mystery            ",hindi
tt5602510,Lala Begum,2016,58 min,6.5,21,"Drama, Thriller            ",urdu
tt3121650,Ved Lavi Jeeva,2010,-,7.2,14,Drama            ,marathi
tt0269821,Ravoyi Chandamama,1999,-,4.9,186,"Drama, Romance            ",telugu
tt0178175,Aakhri Ghulam,1989,171 min,5.0,32,"Action, Crime, Drama            ",hindi
tt0267430,Diljani,1935,-,-,-,-,hindi
tt14223600,Jutt Majhey Da,1988,-,-,-,-,punjabi
-,Ek Dopahar (An Afternoon),2021,90 min,-,-,Drama            ,hindi
tt10300254,Evadu Thakkuva Kadu,2019,125 min,7.5,21,Action            ,telugu
tt13099080,Veera Ranachandi,2017,138 min,-,-,Drama            ,kannada
tt3885696,Ice Cream,IV 2014,144 min,3.4,114,"Horror, Thriller            ",telugu
tt5289552,Sasanam,2006,154 min,6.1,16,Drama            ,tamil
tt0408976,Krishna Cottage,2004,124 min,5.1,"1,004","Horror, Mystery            ",hindi
tt0079889,Sankarabharanam,1980,143 min,8.7,"1,985","Drama, Music, Romance            ",telugu
tt0231651,Ghulam Begum Badshah,1956,124 min,6.6,5,"Drama, History            ",hindi
-,Bhotbhoti,,-,-,-,Romance            ,bengali
tt8435324,Bombay Rose,2019,97 min,6.1,440,"Animation, Drama, Romance            ",hindi
tt0234571,Ratha Kanneer,1954,154 min,8.1,306,Drama            ,tamil
tt5319796,Utthaan,1989,-,-,-,Drama            ,hindi
tt13637832,Jaanmoni Vol - 1,2008,70 min,-,-,"Musical, Romance            ",assamese
tt0233281,Badhti Ka Naam Dadhi,1974,-,6.7,37,Drama            ,hindi
tt1726048,Neeye Nijam,2005,-,-,-,Drama            ,tamil
tt10851886,Madhanam,2019,128 min,8.9,9,"Comedy, Romance            ",telugu
tt0381261,Hyderabad Ki Nazneen,1952,-,-,-,Drama            ,hindi
tt8410616,Daakghor,2018,46 min,-,-,Drama            ,bengali
tt1464526,Coolie,2004,-,6.3,26,Action            ,bhojpuri
tt0273275,Ilamura Thamburan,1998,-,4.7,6,Drama            ,malayalam
tt0076259,Khoon Pasina,1977,210 min,6.2,352,"Action, Drama            ",hindi
tt2894356,Seeta Salma Suzy,1992,-,-,-,Action            ,hindi
tt14223170,Suhaagan,1986,-,-,-,-,punjabi
tt1579544,Ganesh,2009,-,5.0,257,Romance            ,telugu
tt0154719,Karwane Hayat,1935,122 min,6.0,6,-,urdu
tt0371746,Iron Man,2008,126 min,7.9,"954,861","Action, Adventure, Sci-Fi            ",urdu
tt3966616,Choti Si Kahani,2011– ,680 min,5.7,12,Drama            ,urdu
tt0314665,Shiva Sainya,1996,138 min,8.5,12,"Action, Drama            ",kannada
tt7205642,Pita Maata Santan,1997,136 min,-,-,"Action, Drama, Romance            ",bengali
tt1612570,Punnagai Poove,2003,-,5.6,22,Romance            ,tamil
tt0055949,Ek Musafir Ek Hasina,1962,-,6.6,48,"Action, Comedy, Mystery            ",oriya
tt0281384,Yechchil Iravugal,1982,-,3.6,5,-,tamil
tt0356101,Swarnakireedam,1996,-,-,-,-,malayalam
-,Ivan Than Uthaman,,-,-,-,Horror            ,tamil
tt6834466,Samhaara,2018,-,6.0,43,"Action, Thriller            ",kannada
tt7393494,Aro Oral,2017,-,8.3,15,"Short, Mystery            ",malayalam
tt10183624,Puthiya Katru,II 1975,-,-,-,Drama            ,tamil
tt13010546,1 Pandhu 4 Run 1 Wicket,2014,107 min,-,-,Drama            ,tamil
tt4228746,Zid,2014,126 min,4.4,"1,066","Crime, Romance, Thriller            ",hindi
tt0215534,Ayalathe Sundari,1974,168 min,7.1,8,"Comedy, Musical            ",malayalam
tt0282606,Inakkilly,1984,-,-,-,"Drama, Romance            ",malayalam
tt0242839,Sampoorna Mahabharat,1983,155 min,7.8,10,"Action, Adventure, Drama            ",gujarati
tt3867500,Pratibad,1971,-,-,-,Drama            ,bengali
tt0099869,Izzatdaar,1990,172 min,5.2,177,"Action, Crime, Drama            ",hindi
tt1579634,Minor Raja,1991,-,6.5,13,Comedy            ,telugu
tt0356152,Ullasappoonkattu,1997,-,4.8,54,Comedy            ,malayalam
-,Salaar,2022,-,-,-,Action            ,kannada
tt6889310,Dhaani,2016–2017,-,8.4,30,"Family, Romance            ",urdu
tt0322910,Kaivazhikal Piriyumbol,1977,-,-,-,-,malayalam
tt1411911,Nyayam Meere Cheppali,1985,-,5.8,9,-,telugu
tt0092049,Tan-Badan,1986,115 min,5.1,37,Drama            ,hindi
tt5625458,Miss Priyambada,1967,93 min,7.1,12,Romance            ,bengali
tt0060306,Devar,1966,156 min,7.2,81,"Crime, Drama, Romance            ",hindi
tt1620550,Naaji,1959,-,-,-,Drama            ,punjabi
tt9059202,Kuch Der Aur,2018,65 min,8.5,41,Drama            ,hindi
tt1408029,Krantiveer: The Revolution,2010,159 min,4.6,19,"Action, Crime, Drama            ",hindi
tt1575626,Manasupaddanu Kani,2000,-,-,-,Romance            ,telugu
tt14224146,Pyar aur Paisa,1991,-,-,-,-,urdu
tt0387152,Dak Babu,1954,124 min,-,-,"Drama, Family            ",hindi
tt8983164,Chhalaang,2020,136 min,6.4,"15,444","Comedy, Drama            ",hindi
tt10106530,Kallan Avaran,2019,21 min,-,-,"Short, Drama            ",malayalam
tt0214933,Mastuto Bhai,1934,-,-,-,Drama            ,bengali
tt9176102,Tuesdays and Fridays,2021,106 min,4.5,407,"Comedy, Musical, Romance            ",hindi
tt5879442,Varna Vasanthangal,2016,128 min,-,-,Drama            ,malayalam
tt3029960,Pigman,II 2013,150 min,5.1,32,"Drama, Family            ",malayalam
tt0242262,Amar Suhagin,1978,-,-,-,-,hindi
tt13912646,Father Chitti Umaa Kaarthik,2021,-,6.5,30,Drama            ,telugu
tt0093578,Mr. India,1987,179 min,7.8,"14,265","Action, Comedy, Drama            ",hindi
tt0305367,Chukkan,1994,158 min,5.0,23,Drama            ,malayalam
tt11489230,Kushthi,2006,-,-,-,Comedy            ,tamil
tt5940384,Bilu: A demon within,2017,128 min,7.1,133,"Drama, Fantasy            ",bengali
tt4846906,Leather Life,2015,118 min,6.5,10,Drama            ,punjabi
tt0226786,Hum Tum Pe Marte Hain,1999,165 min,5.3,483,"Comedy, Drama, Romance            ",hindi
tt6758346,Vaettiya Madichu Kattu,1998,-,5.5,19,Comedy            ,tamil
tt9889948,Nenu Nene Ramune,2018,105 min,-,-,Drama            ,telugu
tt3816438,Laal Joda,2001,118 min,-,-,Thriller            ,hindi
tt8159864,"Brakefail, The 4 mechanics",2010,-,-,-,Comedy            ,bengali
tt3958596,Borbaad,2014,140 min,5.4,197,"Action, Drama, Romance            ",bengali
tt2751148,Meera Ke Girdhar,1992,-,-,-,Drama            ,hindi
tt0390647,Zehreeli,1977,-,-,-,"Action, Crime, Mystery            ",hindi
tt0277624,Champion Thomas,1990,107 min,5.6,8,Comedy            ,malayalam
tt0371803,Maa Daivam,1976,-,-,-,Musical            ,telugu
tt1593634,Aaj Sandhyay,1954,-,-,-,-,bengali
tt0366993,Saanjhbatir Roopkathara,2002,120 min,6.2,145,"Drama, Family            ",bengali
tt10225364,Utkarsha,1990,-,-,-,-,kannada
tt14097512,Manasa,2013,-,-,-,Drama            ,kannada
tt0418818,Ladki Sahyadri Ki,1966,-,5.0,9,"Musical, Drama            ",hindi
tt0464800,Darshan: The Embrace,2005,92 min,6.4,184,Documentary            ,malayalam
tt2663792,Johra Bai,2000,-,-,-,Action            ,hindi
tt5304172,Har Har Byomkesh,2015,113 min,6.8,852,"Action, Thriller            ",bengali
tt3100362,Chaalbaaz Leader,1970,-,-,-,Drama            ,hindi
tt6774818,Prithvi,1994,-,8.3,6,-,nepali
-,Jinn,II,130 min,-,-,Action            ,bengali
tt11117452,Nistaran,2019,92 min,-,-,Drama            ,hindi
tt3477056,Do Haath 100 Bandooken,1974,-,-,-,Action            ,hindi
tt11952188,Ruby,1986,-,-,-,Drama            ,urdu
tt0267900,Sabak,1950,-,-,-,-,hindi
tt5789882,Ostittey Amar Desh,2007,-,7.6,9,War            ,bengali
tt0345689,Naadham,1983,-,-,-,-,malayalam
tt1482234,Salawati,2008,82 min,-,-,Drama            ,tamil
tt4920258,Armaan,2013,140 min,6.8,43,"Comedy, Drama, Romance            ",oriya
tt9892234,Purano Bullet,2019,-,-,-,Drama            ,nepali
tt1649435,Vinayakudu,2008,133 min,7.2,79,"Comedy, Romance            ",tamil
tt4491426,Jalladon Ka Jallad,2004,-,-,-,Action            ,hindi
tt10083986,Bhinna,2019,95 min,7.4,28,Thriller            ,kannada
tt13789606,Adhu,2004,-,-,-,Drama            ,tamil
tt1987022,Virodhi,2011,-,6.6,34,Drama            ,telugu
tt1538411,Umno O Jhumno,1975,-,-,-,Drama            ,bengali
tt2958972,Anokha Aspatal,1989,91 min,6.8,12,Comedy            ,hindi
tt0375705,Dhill,2001,158 min,7.0,789,"Action, Drama            ",tamil
tt4339008,Mudhal Idam,2011,145 min,-,-,"Comedy, Romance            ",tamil
tt0261222,Raja Malaya Simhan,II 1959,-,-,-,-,telugu
tt13230900,Mangaata,2016,107 min,-,-,Drama            ,kannada
tt4614448,Hiro Ghoghe Jai Avyo,1983,-,-,-,Comedy            ,gujarati
tt0353982,Savidham,1992,-,6.3,14,Romance            ,malayalam
tt10217620,Aavartan,2021,116 min,-,-,Musical            ,hindi
tt5785980,Itihaas Konna,2000,125 min,-,-,War            ,bengali
tt2064816,"I, Me aur Main",2013,108 min,4.6,"1,807","Comedy, Drama, Musical            ",hindi
tt4504934,Envazhi Thani Vazhi,2015,130 min,3.4,19,Action            ,tamil
tt3563080,Saya E Khuda E Zuljalal,2016,105 min,6.9,129,"Action, Drama, History            ",urdu
tt7223150,Marg,1996,88 min,-,-,Drama            ,bengali
tt3099096,Irada,1971,-,-,-,Romance            ,hindi
tt11423562, Alif Laila,1997–2002,-,-,-,"Adventure, Fantasy            ",urdu
tt3628802,Hind Ki Wali,1978,-,-,-,Drama            ,hindi
tt13591762, Coke Studio,2008– ,15 min,-,-,Music            ,urdu
tt0156871,Parichay,1941,141 min,-,-,Drama            ,bengali
tt6493322,Sai V/S I,2017,-,-,-,-,hindi
tt14519796,Teri Yaad,2021,3 min,-,-,"Short, Romance            ",urdu
tt6471054,Ajji,2017,104 min,6.9,939,Drama            ,hindi
tt1579772,Golmaal,2003,130 min,7.0,595,Comedy            ,telugu
tt1398938,Bangalore Bhootha,1975,-,-,-,-,kannada
-,Kakasparsh,,-,-,-,Drama            ,hindi
tt5510876, Mann Mayal,2016,-,8.1,35,"Drama, Romance            ",oriya
tt2137392,The Sound of One Leg Dancing,2011,30 min,-,-,"Documentary, Short, Drama            ",nepali
tt0410521,"Right Here, Right Now",2003,28 min,7.9,209,"Short, Comedy, Drama            ",malayalam
tt3323836,Raja Thandiram,1984,-,7.2,5,-,tamil
tt0069152,Raaste Kaa Patthar,1972,133 min,5.7,83,"Drama, Romance            ",hindi
tt0251669,Diste Tasa Naste,1956,-,-,-,-,marathi
tt0362055,Pyaar Hi Pyaar Mein,2003,-,7.2,10,"Drama, Romance            ",urdu
tt0363449,Awaragardi,1990,-,5.4,8,Action            ,hindi
tt1579524,Ammaleni Puttinellu,1996,-,-,-,Family            ,telugu
tt0155547,Bharat Ke Shaheed,1972,-,-,-,"Drama, History            ",hindi
tt0449306,Lucky: No Time for Love,2005,180 min,4.7,"3,276","Musical, Drama, Romance            ",hindi
tt0080982,Kalyug,1981,152 min,7.8,493,Drama            ,hindi
tt0376684,Jadui Ratan,1947,-,-,-,"Action, Fantasy            ",hindi
tt13507408,Theeviram,2020,108 min,5.5,22,"Drama, Thriller            ",tamil
tt1057927,Kalu,1987,-,-,-,-,punjabi
tt0254185,Bhoomiyile Malakha,1965,-,-,-,-,malayalam
-,Nedumi,II 2021,115 min,-,-,"Action, Drama            ",tamil
tt0156695,Kavi,1949,151 min,7.5,10,Drama            ,bengali
tt0317996,Poovarasan,1996,136 min,4.9,29,-,tamil
tt0351832,Thacholy Thankappan,1984,-,-,-,-,malayalam
tt0374122,Phir Aayee Barsat,1985,-,7.8,6,Romance            ,hindi
tt2437236,Loh Purush,1999,-,5.3,15,Action            ,hindi
tt7070776,Jollad,1998,-,-,-,Action            ,bengali
tt0319539,Idhem Pellaam Baaboy,1990,136 min,-,-,-,telugu
tt0248228,Neerum Neruppum,1971,-,6.6,25,-,tamil
tt2898694,Police Custody,1995,-,-,-,Action            ,hindi
tt12638206,Durga Aali Ghara,1996,-,-,-,Drama            ,marathi
tt1390821,Chirodini Tumi Je Amar,2008,180 min,6.7,367,Romance            ,bengali
tt0250768,Talismi Jazeera,1992,-,5.3,6,-,urdu
tt8634328,Asees,2018,127 min,7.5,191,Drama            ,punjabi
tt4869678,Superstar Kidnap,2015,120 min,6.6,631,Thriller            ,telugu
tt1430096,Kutty Srank: The Sailor of Hearts,2009,127 min,7.0,494,Drama            ,malayalam
-,Gandu Endare Gandu,,122 min,-,-,Drama            ,kannada
tt4701664,Thiranthidu Seese,2015,123 min,6.5,26,"Drama, Thriller            ",tamil
tt2007445,Plaza Miranda,1971,-,-,-,-,telugu
tt13139222,Before You Go-Love,2020,52 min,-,-,"Drama, Romance            ",hindi
tt0105866,Yalgaar,1992,192 min,5.4,413,"Action, Drama, Thriller            ",hindi
tt0376787,Naani,2004,155 min,5.3,"1,150",Romance            ,telugu
tt0243447,Nausherwan-E-Adil,1957,137 min,6.4,17,"Action, Adventure, Drama            ",oriya
tt0155840,Lovers,1983,-,4.7,27,"Comedy, Drama, Romance            ",hindi
tt13837450,Pagliyera Pokhiyun Jhain,2015 Video,-,-,-,"Animation, Short            ",nepali
tt0265558,The Porter,1999,-,-,-,-,malayalam
tt3288670,Sringara Velan,2013,170 min,3.2,217,Comedy            ,tamil
tt3269004,Unmaye Un Vilai Enna,1976,-,-,-,-,tamil
tt7702330,Dar Si Jaati Hai Sila,2017– ,-,8.6,60,Drama            ,oriya
tt10189382,Panakkara Penn,1976,-,-,-,Drama            ,tamil
tt0374080,Nafrat,1987,-,-,-,Action            ,hindi
tt5784614,Amar Jonmobhumi,1973,-,-,-,War            ,bengali
tt0466367,Chand Sa Roshan Chehra,2005,120 min,4.8,52,Romance            ,hindi
tt13370502,Wedding Night Strories,2020– ,-,-,-,Drama            ,urdu
tt10919600,Seasons Greeting,2019,47 min,5.4,24,Drama            ,hindi
tt1422732,Raja Veetu Kannukutti,1984,127 min,-,-,-,tamil
tt9631938,Premleela,2019,-,-,-,Romance            ,nepali
tt0261757,Jarasandha,1938,-,-,-,"Musical, Drama            ",telugu
tt0318015,Raman Abdullah,1997,-,5.3,15,-,tamil
-,Haveli Ka Hungaama,,-,-,-,Comedy            ,hindi
tt1468864,Maruthanattu Ilavrasi,1950,-,7.4,5,-,tamil
tt2387495,Jalpari: The Desert Mermaid,2012,94 min,7.1,371,"Drama, Family, Mystery            ",hindi
tt0257089,Sandhya,1969,-,-,-,-,malayalam
tt3509688,Prem Rahasya,1981,-,-,-,Romance            ,hindi
tt11038702,Dandam,2019,150 min,8.1,15,Action            ,marathi
tt0276327,Meenathil Thalikettu,1998,-,6.6,237,"Comedy, Drama, Family            ",malayalam
tt4898962,Oru Naal Iravil,2015,134 min,6.8,143,"Drama, Thriller            ",tamil
tt2615584,Phata Poster Nikhla Hero,2013,146 min,4.8,"4,423","Action, Comedy            ",hindi
tt0259252,Chintamani,1956,158 min,-,-,Drama            ,telugu
tt0242314,Billoo Baadshah,1989,148 min,4.6,39,"Action, Crime, Drama            ",hindi
tt7085078,Prem Geet 2,2017,138 min,7.4,113,"Drama, Romance            ",nepali
tt3325458,Asthikkoru Aanum Asaikku Oru Ponnum,1962,-,-,-,Romance            ,tamil
tt0929764,Istam,2001,150 min,5.8,37,Romance            ,telugu
tt0368065,Nattukoru Nallavan,1959,-,-,-,-,tamil
tt0373971,Khawaja Ki Diwani,1981,133 min,-,-,-,hindi
tt0244017,Kathayariyathe,1981,122 min,-,-,Drama            ,malayalam
tt6975084,Tomake Chai,2017,121 min,5.3,91,Romance            ,bengali
tt0213644,Fariyaad,1942,-,-,-,-,hindi
tt12140104,Shoonya,2020,-,-,-,Drama            ,hindi
tt6536950,Singara Chennai,2004,109 min,-,-,Drama            ,tamil
tt1464735,Baji,1963,125 min,7.5,10,-,oriya
tt9011126,8MM Bullet,2018,146 min,7.0,64,Crime            ,kannada
tt0240891,Sesham Kazhchayil,1983,-,6.3,20,Drama            ,malayalam
tt14206828,Sher-e-Azam,2002,-,-,-,-,punjabi
tt0274116,Suppryaputhran,1998,-,5.9,9,-,malayalam
tt2042607,Nam Naadu,2007,160 min,4.0,18,"Action, Crime, Drama            ",tamil
tt3417422,Drishyam,2013,160 min,8.3,"34,691","Crime, Drama, Thriller            ",malayalam
tt4201786,Hum Tumhe Yaad Aayenge,2000,-,-,-,Romance            ,hindi
tt5050580, Dirilis: Ertugrul,2014–2019,120 min,9.2,191,"Action, Adventure, Drama            ",urdu
tt3522722,Kaalai,2008,128 min,3.3,113,Action            ,tamil
tt7822552,My School,2018,-,-,-,-,malayalam
tt0157899,Kirayadar,1986,146 min,6.3,75,"Comedy, Drama            ",hindi
tt10545214,Aliya Basu Gayab Hai,2020,-,-,-,Drama            ,hindi
tt0270031,Vazhi Piranthadu,1964,-,-,-,-,tamil
tt13825730,Yaar Yaaro Ghorimele,2018,128 min,-,-,Drama            ,kannada
tt8490140,Dost Asava Tar Asa,1978,-,8.2,9,-,marathi
